SYMBOL,DATE,COMPANY,EXCHANGE,CLOSE
GCBC,2011-01-24,Greene County Bancorp Inc,NASDAQ,9.01
GCBC,2011-01-25,Greene County Bancorp Inc,NASDAQ,9.21
GCBC,2011-01-26,Greene County Bancorp Inc,NASDAQ,18.5
GCBC,2011-01-27,Greene County Bancorp Inc,NASDAQ,9.22
GCBC,2011-01-28,Greene County Bancorp Inc,NASDAQ,9.2
GCBC,2011-01-31,Greene County Bancorp Inc,NASDAQ,8.71
GCBC,2011-02-01,Greene County Bancorp Inc,NASDAQ,17.3
GCBC,2011-02-02,Greene County Bancorp Inc,NASDAQ,18.43
GCBC,2011-02-03,Greene County Bancorp Inc,NASDAQ,9.18
GCBC,2011-02-04,Greene County Bancorp Inc,NASDAQ,8.65
GCBC,2011-02-07,Greene County Bancorp Inc,NASDAQ,8.8
GCBC,2011-02-08,Greene County Bancorp Inc,NASDAQ,8.87
GCBC,2011-02-09,Greene County Bancorp Inc,NASDAQ,8.87
GCBC,2011-02-10,Greene County Bancorp Inc,NASDAQ,8.87
GCBC,2011-02-11,Greene County Bancorp Inc,NASDAQ,8.89
GCBC,2011-02-14,Greene County Bancorp Inc,NASDAQ,9
GCBC,2011-02-15,Greene County Bancorp Inc,NASDAQ,9
GCBC,2011-02-16,Greene County Bancorp Inc,NASDAQ,9.07
GCBC,2011-02-17,Greene County Bancorp Inc,NASDAQ,9
GCBC,2011-02-18,Greene County Bancorp Inc,NASDAQ,9.12
GCBC,2011-02-22,Greene County Bancorp Inc,NASDAQ,9
GCBC,2011-02-23,Greene County Bancorp Inc,NASDAQ,9
GCBC,2011-02-24,Greene County Bancorp Inc,NASDAQ,9.12
GCBC,2011-02-25,Greene County Bancorp Inc,NASDAQ,9.12
GCBC,2011-02-28,Greene County Bancorp Inc,NASDAQ,17.7
GCBC,2011-03-01,Greene County Bancorp Inc,NASDAQ,9.12
GCBC,2011-03-02,Greene County Bancorp Inc,NASDAQ,9.17
GCBC,2011-03-03,Greene County Bancorp Inc,NASDAQ,9.12
GCBC,2011-03-04,Greene County Bancorp Inc,NASDAQ,9.25
GCBC,2011-03-07,Greene County Bancorp Inc,NASDAQ,9.25
GCBC,2011-03-08,Greene County Bancorp Inc,NASDAQ,9.12
GCBC,2011-03-09,Greene County Bancorp Inc,NASDAQ,9.12
GCBC,2011-03-10,Greene County Bancorp Inc,NASDAQ,9.01
GCBC,2011-03-11,Greene County Bancorp Inc,NASDAQ,9
GCBC,2011-03-14,Greene County Bancorp Inc,NASDAQ,18.01
GCBC,2011-03-15,Greene County Bancorp Inc,NASDAQ,9.24
GCBC,2011-03-17,Greene County Bancorp Inc,NASDAQ,9.24
GCBC,2011-03-18,Greene County Bancorp Inc,NASDAQ,18.26
GCBC,2011-03-21,Greene County Bancorp Inc,NASDAQ,9.01
GCBC,2011-03-22,Greene County Bancorp Inc,NASDAQ,9.01
GCBC,2011-03-23,Greene County Bancorp Inc,NASDAQ,9
GCBC,2011-03-24,Greene County Bancorp Inc,NASDAQ,9.01
GCBC,2011-03-25,Greene County Bancorp Inc,NASDAQ,9
GCBC,2011-03-28,Greene County Bancorp Inc,NASDAQ,9
GCBC,2011-03-29,Greene County Bancorp Inc,NASDAQ,9
GCBC,2011-03-30,Greene County Bancorp Inc,NASDAQ,9.07
GCBC,2011-03-31,Greene County Bancorp Inc,NASDAQ,9
GCBC,2011-04-01,Greene County Bancorp Inc,NASDAQ,8.9
GCBC,2011-04-04,Greene County Bancorp Inc,NASDAQ,8.9
GCBC,2011-04-05,Greene County Bancorp Inc,NASDAQ,8.88
GCBC,2011-04-06,Greene County Bancorp Inc,NASDAQ,17.76
GCBC,2011-04-07,Greene County Bancorp Inc,NASDAQ,8.94
GCBC,2011-04-08,Greene County Bancorp Inc,NASDAQ,8.88
GCBC,2011-04-11,Greene County Bancorp Inc,NASDAQ,8.88
GCBC,2011-04-12,Greene County Bancorp Inc,NASDAQ,8.99
GCBC,2011-04-13,Greene County Bancorp Inc,NASDAQ,17.98
GCBC,2011-04-14,Greene County Bancorp Inc,NASDAQ,8.99
GCBC,2011-04-15,Greene County Bancorp Inc,NASDAQ,9.24
GCBC,2011-04-18,Greene County Bancorp Inc,NASDAQ,8.99
GCBC,2011-04-19,Greene County Bancorp Inc,NASDAQ,8.88
GCBC,2011-04-20,Greene County Bancorp Inc,NASDAQ,9.47
GCBC,2011-04-21,Greene County Bancorp Inc,NASDAQ,8.88
GCBC,2011-04-25,Greene County Bancorp Inc,NASDAQ,8.75
GCBC,2011-04-26,Greene County Bancorp Inc,NASDAQ,9.09
GCBC,2011-04-27,Greene County Bancorp Inc,NASDAQ,8.91
GCBC,2011-04-28,Greene County Bancorp Inc,NASDAQ,9.25
GCBC,2011-04-29,Greene County Bancorp Inc,NASDAQ,9.01
GCBC,2011-05-02,Greene County Bancorp Inc,NASDAQ,9.27
GCBC,2011-05-04,Greene County Bancorp Inc,NASDAQ,9.32
GCBC,2011-05-05,Greene County Bancorp Inc,NASDAQ,18.26
GCBC,2011-05-06,Greene County Bancorp Inc,NASDAQ,9.03
GCBC,2011-05-09,Greene County Bancorp Inc,NASDAQ,8.82
GCBC,2011-05-10,Greene County Bancorp Inc,NASDAQ,8.88
GCBC,2011-05-11,Greene County Bancorp Inc,NASDAQ,8.69
GCBC,2011-05-12,Greene County Bancorp Inc,NASDAQ,8.72
GCBC,2011-05-13,Greene County Bancorp Inc,NASDAQ,9.19
GCBC,2011-05-16,Greene County Bancorp Inc,NASDAQ,8.87
GCBC,2011-05-17,Greene County Bancorp Inc,NASDAQ,17.54
GCBC,2011-05-18,Greene County Bancorp Inc,NASDAQ,18.32
GCBC,2011-05-20,Greene County Bancorp Inc,NASDAQ,17.62
GCBC,2011-05-23,Greene County Bancorp Inc,NASDAQ,8.77
GCBC,2011-05-24,Greene County Bancorp Inc,NASDAQ,8.76
GCBC,2011-05-25,Greene County Bancorp Inc,NASDAQ,8.8
GCBC,2011-05-26,Greene County Bancorp Inc,NASDAQ,17.37
GCBC,2011-05-31,Greene County Bancorp Inc,NASDAQ,8.82
GCBC,2011-06-01,Greene County Bancorp Inc,NASDAQ,8.98
GCBC,2011-06-02,Greene County Bancorp Inc,NASDAQ,8.99
GCBC,2011-06-03,Greene County Bancorp Inc,NASDAQ,8.81
GCBC,2011-06-06,Greene County Bancorp Inc,NASDAQ,17.34
GCBC,2011-06-08,Greene County Bancorp Inc,NASDAQ,8.77
GCBC,2011-06-09,Greene County Bancorp Inc,NASDAQ,8.66
GCBC,2011-06-10,Greene County Bancorp Inc,NASDAQ,8.95
GCBC,2011-06-13,Greene County Bancorp Inc,NASDAQ,8.78
GCBC,2011-06-14,Greene County Bancorp Inc,NASDAQ,8.7
GCBC,2011-06-15,Greene County Bancorp Inc,NASDAQ,8.77
GCBC,2011-06-16,Greene County Bancorp Inc,NASDAQ,8.78
GCBC,2011-06-21,Greene County Bancorp Inc,NASDAQ,8.75
GCBC,2011-06-22,Greene County Bancorp Inc,NASDAQ,9.22
GCBC,2011-06-23,Greene County Bancorp Inc,NASDAQ,8.8
GCBC,2011-06-24,Greene County Bancorp Inc,NASDAQ,8.6
GCBC,2011-06-27,Greene County Bancorp Inc,NASDAQ,17.37
GCBC,2011-06-28,Greene County Bancorp Inc,NASDAQ,8.75
GCBC,2011-06-29,Greene County Bancorp Inc,NASDAQ,8.73
GCBC,2011-06-30,Greene County Bancorp Inc,NASDAQ,8.85
GCBC,2011-07-01,Greene County Bancorp Inc,NASDAQ,8.95
GCBC,2011-07-05,Greene County Bancorp Inc,NASDAQ,8.88
GCBC,2011-07-07,Greene County Bancorp Inc,NASDAQ,17.4
GCBC,2011-07-11,Greene County Bancorp Inc,NASDAQ,8.9
GCBC,2011-07-12,Greene County Bancorp Inc,NASDAQ,8.9
GCBC,2011-07-13,Greene County Bancorp Inc,NASDAQ,8.88
GCBC,2011-07-14,Greene County Bancorp Inc,NASDAQ,9.02
GCBC,2011-07-15,Greene County Bancorp Inc,NASDAQ,8.98
GCBC,2011-07-18,Greene County Bancorp Inc,NASDAQ,8.89
GCBC,2011-07-19,Greene County Bancorp Inc,NASDAQ,8.8
GCBC,2011-07-20,Greene County Bancorp Inc,NASDAQ,17.61
GCBC,2011-07-21,Greene County Bancorp Inc,NASDAQ,8.82
GCBC,2011-07-22,Greene County Bancorp Inc,NASDAQ,17.67
GCBC,2011-07-25,Greene County Bancorp Inc,NASDAQ,17.85
GCBC,2011-07-27,Greene County Bancorp Inc,NASDAQ,8.82
GCBC,2011-07-28,Greene County Bancorp Inc,NASDAQ,8.82
GCBC,2011-08-01,Greene County Bancorp Inc,NASDAQ,8.94
GCBC,2011-08-03,Greene County Bancorp Inc,NASDAQ,8.94
GCBC,2011-08-04,Greene County Bancorp Inc,NASDAQ,8.92
GCBC,2011-08-05,Greene County Bancorp Inc,NASDAQ,8.65
GCBC,2011-08-08,Greene County Bancorp Inc,NASDAQ,8.63
GCBC,2011-08-09,Greene County Bancorp Inc,NASDAQ,8.82
GCBC,2011-08-10,Greene County Bancorp Inc,NASDAQ,8.66
GCBC,2011-08-11,Greene County Bancorp Inc,NASDAQ,9.75
GCBC,2011-08-12,Greene County Bancorp Inc,NASDAQ,8.64
GCBC,2011-08-16,Greene County Bancorp Inc,NASDAQ,9.64
GCBC,2011-08-17,Greene County Bancorp Inc,NASDAQ,17.36
GCBC,2011-08-18,Greene County Bancorp Inc,NASDAQ,9.26
GCBC,2011-08-19,Greene County Bancorp Inc,NASDAQ,9.1
GCBC,2011-08-22,Greene County Bancorp Inc,NASDAQ,8.95
GCBC,2011-08-23,Greene County Bancorp Inc,NASDAQ,8.77
GCBC,2011-08-24,Greene County Bancorp Inc,NASDAQ,8.52
GCBC,2011-08-25,Greene County Bancorp Inc,NASDAQ,8.55
GCBC,2011-08-26,Greene County Bancorp Inc,NASDAQ,8.82
GCBC,2011-08-29,Greene County Bancorp Inc,NASDAQ,8.98
GCBC,2011-08-31,Greene County Bancorp Inc,NASDAQ,8.77
GCBC,2011-09-01,Greene County Bancorp Inc,NASDAQ,9.45
GCBC,2011-09-02,Greene County Bancorp Inc,NASDAQ,9.42
GCBC,2011-09-06,Greene County Bancorp Inc,NASDAQ,9.15
GCBC,2011-09-07,Greene County Bancorp Inc,NASDAQ,8.98
GCBC,2011-09-08,Greene County Bancorp Inc,NASDAQ,9.01
GCBC,2011-09-09,Greene County Bancorp Inc,NASDAQ,9.04
GCBC,2011-09-13,Greene County Bancorp Inc,NASDAQ,9.12
GCBC,2011-09-14,Greene County Bancorp Inc,NASDAQ,9.16
GCBC,2011-09-19,Greene County Bancorp Inc,NASDAQ,9.21
GCBC,2011-09-21,Greene County Bancorp Inc,NASDAQ,9.3
GCBC,2011-09-22,Greene County Bancorp Inc,NASDAQ,9.26
GCBC,2011-09-23,Greene County Bancorp Inc,NASDAQ,9.25
GCBC,2011-09-26,Greene County Bancorp Inc,NASDAQ,9.26
GCBC,2011-09-27,Greene County Bancorp Inc,NASDAQ,18.97
GCBC,2011-09-29,Greene County Bancorp Inc,NASDAQ,9.41
GCBC,2011-09-30,Greene County Bancorp Inc,NASDAQ,9.37
GCBC,2011-10-04,Greene County Bancorp Inc,NASDAQ,9.21
GCBC,2011-10-06,Greene County Bancorp Inc,NASDAQ,9.2
GCBC,2011-10-07,Greene County Bancorp Inc,NASDAQ,9.47
GCBC,2011-10-10,Greene County Bancorp Inc,NASDAQ,9.3
GCBC,2011-10-11,Greene County Bancorp Inc,NASDAQ,9.27
GCBC,2011-10-13,Greene County Bancorp Inc,NASDAQ,9.26
GCBC,2011-10-14,Greene County Bancorp Inc,NASDAQ,9.25
GCBC,2011-10-17,Greene County Bancorp Inc,NASDAQ,18.55
GCBC,2011-10-18,Greene County Bancorp Inc,NASDAQ,9.26
GCBC,2011-10-19,Greene County Bancorp Inc,NASDAQ,9.26
GCBC,2011-10-20,Greene County Bancorp Inc,NASDAQ,9.35
GCBC,2011-10-24,Greene County Bancorp Inc,NASDAQ,18.51
GCBC,2011-10-25,Greene County Bancorp Inc,NASDAQ,9.43
GCBC,2011-10-26,Greene County Bancorp Inc,NASDAQ,9.43
GCBC,2011-10-27,Greene County Bancorp Inc,NASDAQ,9.34
GCBC,2011-10-28,Greene County Bancorp Inc,NASDAQ,9.16
GCBC,2011-10-31,Greene County Bancorp Inc,NASDAQ,17.75
GCBC,2011-11-01,Greene County Bancorp Inc,NASDAQ,9.16
GCBC,2011-11-03,Greene County Bancorp Inc,NASDAQ,9
GCBC,2011-11-04,Greene County Bancorp Inc,NASDAQ,8.99
GCBC,2011-11-07,Greene County Bancorp Inc,NASDAQ,8.9
GCBC,2011-11-08,Greene County Bancorp Inc,NASDAQ,8.9
GCBC,2011-11-09,Greene County Bancorp Inc,NASDAQ,8.88
GCBC,2011-11-10,Greene County Bancorp Inc,NASDAQ,8.88
GCBC,2011-11-11,Greene County Bancorp Inc,NASDAQ,8.89
GCBC,2011-11-14,Greene County Bancorp Inc,NASDAQ,8.5
GCBC,2011-11-16,Greene County Bancorp Inc,NASDAQ,8.67
GCBC,2011-11-18,Greene County Bancorp Inc,NASDAQ,8.66
GCBC,2011-11-21,Greene County Bancorp Inc,NASDAQ,8.43
GCBC,2011-11-25,Greene County Bancorp Inc,NASDAQ,16.66
GCBC,2011-11-28,Greene County Bancorp Inc,NASDAQ,8.61
GCBC,2011-11-29,Greene County Bancorp Inc,NASDAQ,8.47
GCBC,2011-11-30,Greene County Bancorp Inc,NASDAQ,8.4
GCBC,2011-12-01,Greene County Bancorp Inc,NASDAQ,8.62
GCBC,2011-12-02,Greene County Bancorp Inc,NASDAQ,8.64
GCBC,2011-12-05,Greene County Bancorp Inc,NASDAQ,8.7
GCBC,2011-12-07,Greene County Bancorp Inc,NASDAQ,8.55
GCBC,2011-12-08,Greene County Bancorp Inc,NASDAQ,8.5
GCBC,2011-12-09,Greene County Bancorp Inc,NASDAQ,18.49
GCBC,2011-12-12,Greene County Bancorp Inc,NASDAQ,17.49
GCBC,2011-12-13,Greene County Bancorp Inc,NASDAQ,8.71
GCBC,2011-12-14,Greene County Bancorp Inc,NASDAQ,8.53
GCBC,2011-12-15,Greene County Bancorp Inc,NASDAQ,17.17
GCBC,2011-12-16,Greene County Bancorp Inc,NASDAQ,17.4
GCBC,2011-12-19,Greene County Bancorp Inc,NASDAQ,8.7
GCBC,2011-12-20,Greene County Bancorp Inc,NASDAQ,8.74
GCBC,2011-12-21,Greene County Bancorp Inc,NASDAQ,8.62
GCBC,2011-12-22,Greene County Bancorp Inc,NASDAQ,17.18
GCBC,2011-12-23,Greene County Bancorp Inc,NASDAQ,8.61
GCBC,2011-12-27,Greene County Bancorp Inc,NASDAQ,8.66
GCBC,2011-12-28,Greene County Bancorp Inc,NASDAQ,8.6
GCBC,2011-12-29,Greene County Bancorp Inc,NASDAQ,8.62
GCBC,2011-12-30,Greene County Bancorp Inc,NASDAQ,8.51
GCBC,2012-01-03,Greene County Bancorp Inc,NASDAQ,8.67
GCBC,2012-01-06,Greene County Bancorp Inc,NASDAQ,8.69
GCBC,2012-01-09,Greene County Bancorp Inc,NASDAQ,17.22
GCBC,2012-01-10,Greene County Bancorp Inc,NASDAQ,8.7
GCBC,2012-01-12,Greene County Bancorp Inc,NASDAQ,8.79
GCBC,2012-01-17,Greene County Bancorp Inc,NASDAQ,8.71
GCBC,2012-01-19,Greene County Bancorp Inc,NASDAQ,8.71
GCBC,2012-01-23,Greene County Bancorp Inc,NASDAQ,8.68
GCBC,2012-01-24,Greene County Bancorp Inc,NASDAQ,17.36
GCBC,2012-01-25,Greene County Bancorp Inc,NASDAQ,8.69
GCBC,2012-01-27,Greene County Bancorp Inc,NASDAQ,8.91
GCBC,2012-01-30,Greene County Bancorp Inc,NASDAQ,17.41
GCBC,2012-01-31,Greene County Bancorp Inc,NASDAQ,8.95
GCBC,2012-02-03,Greene County Bancorp Inc,NASDAQ,8.68
GCBC,2012-02-06,Greene County Bancorp Inc,NASDAQ,8.72
GCBC,2012-02-07,Greene County Bancorp Inc,NASDAQ,8.72
GCBC,2012-02-09,Greene County Bancorp Inc,NASDAQ,8.74
GCBC,2012-02-13,Greene County Bancorp Inc,NASDAQ,8.69
GCBC,2012-02-14,Greene County Bancorp Inc,NASDAQ,8.7
GCBC,2012-02-15,Greene County Bancorp Inc,NASDAQ,8.71
GCBC,2012-02-16,Greene County Bancorp Inc,NASDAQ,8.72
GCBC,2012-02-17,Greene County Bancorp Inc,NASDAQ,8.95
GCBC,2012-02-22,Greene County Bancorp Inc,NASDAQ,8.75
GCBC,2012-02-23,Greene County Bancorp Inc,NASDAQ,8.75
GCBC,2012-02-24,Greene County Bancorp Inc,NASDAQ,8.63
GCBC,2012-02-27,Greene County Bancorp Inc,NASDAQ,8.62
GCBC,2012-02-28,Greene County Bancorp Inc,NASDAQ,8.81
GCBC,2012-02-29,Greene County Bancorp Inc,NASDAQ,17.16
GCBC,2012-03-01,Greene County Bancorp Inc,NASDAQ,8.95
GCBC,2012-03-02,Greene County Bancorp Inc,NASDAQ,8.95
GCBC,2012-03-05,Greene County Bancorp Inc,NASDAQ,8.79
GCBC,2012-03-07,Greene County Bancorp Inc,NASDAQ,8.99
GCBC,2012-03-08,Greene County Bancorp Inc,NASDAQ,8.96
GCBC,2012-03-09,Greene County Bancorp Inc,NASDAQ,9.06
GCBC,2012-03-12,Greene County Bancorp Inc,NASDAQ,9.07
GCBC,2012-03-13,Greene County Bancorp Inc,NASDAQ,8.95
GCBC,2012-03-14,Greene County Bancorp Inc,NASDAQ,9.07
GCBC,2012-03-15,Greene County Bancorp Inc,NASDAQ,9.1
GCBC,2012-03-16,Greene County Bancorp Inc,NASDAQ,9.09
GCBC,2012-03-19,Greene County Bancorp Inc,NASDAQ,9.12
GCBC,2012-03-20,Greene County Bancorp Inc,NASDAQ,9
GCBC,2012-03-21,Greene County Bancorp Inc,NASDAQ,9.05
GCBC,2012-03-22,Greene County Bancorp Inc,NASDAQ,9.05
GCBC,2012-03-26,Greene County Bancorp Inc,NASDAQ,8.97
GCBC,2012-03-29,Greene County Bancorp Inc,NASDAQ,8.98
GCBC,2012-04-02,Greene County Bancorp Inc,NASDAQ,17.98
GCBC,2012-04-03,Greene County Bancorp Inc,NASDAQ,9.07
GCBC,2012-04-04,Greene County Bancorp Inc,NASDAQ,9.05
GCBC,2012-04-05,Greene County Bancorp Inc,NASDAQ,9.38
GCBC,2012-04-10,Greene County Bancorp Inc,NASDAQ,9.03
GCBC,2012-04-11,Greene County Bancorp Inc,NASDAQ,8.97
GCBC,2012-04-12,Greene County Bancorp Inc,NASDAQ,9.1
GCBC,2012-04-16,Greene County Bancorp Inc,NASDAQ,9.17
GCBC,2012-04-17,Greene County Bancorp Inc,NASDAQ,9.06
GCBC,2012-04-19,Greene County Bancorp Inc,NASDAQ,8.8
GCBC,2012-04-20,Greene County Bancorp Inc,NASDAQ,8.85
GCBC,2012-04-24,Greene County Bancorp Inc,NASDAQ,8.95
GCBC,2012-04-25,Greene County Bancorp Inc,NASDAQ,8.82
GCBC,2012-04-26,Greene County Bancorp Inc,NASDAQ,9
GCBC,2012-04-27,Greene County Bancorp Inc,NASDAQ,9.05
GCBC,2012-04-30,Greene County Bancorp Inc,NASDAQ,8.85
GCBC,2012-05-01,Greene County Bancorp Inc,NASDAQ,9.01
GCBC,2012-05-03,Greene County Bancorp Inc,NASDAQ,8.99
GCBC,2012-05-04,Greene County Bancorp Inc,NASDAQ,17.95
GCBC,2012-05-07,Greene County Bancorp Inc,NASDAQ,8.95
GCBC,2012-05-09,Greene County Bancorp Inc,NASDAQ,8.8
GCBC,2012-05-10,Greene County Bancorp Inc,NASDAQ,8.98
GCBC,2012-05-11,Greene County Bancorp Inc,NASDAQ,9.25
GCBC,2012-05-15,Greene County Bancorp Inc,NASDAQ,8.78
GCBC,2012-05-16,Greene County Bancorp Inc,NASDAQ,17.55
GCBC,2012-05-22,Greene County Bancorp Inc,NASDAQ,9
GCBC,2012-05-23,Greene County Bancorp Inc,NASDAQ,9
GCBC,2012-05-24,Greene County Bancorp Inc,NASDAQ,18.06
GCBC,2012-05-25,Greene County Bancorp Inc,NASDAQ,9.04
GCBC,2012-05-29,Greene County Bancorp Inc,NASDAQ,9
GCBC,2012-05-30,Greene County Bancorp Inc,NASDAQ,9
GCBC,2012-05-31,Greene County Bancorp Inc,NASDAQ,18.45
GCBC,2012-06-01,Greene County Bancorp Inc,NASDAQ,10.45
GCBC,2012-06-04,Greene County Bancorp Inc,NASDAQ,10.25
GCBC,2012-06-05,Greene County Bancorp Inc,NASDAQ,9.91
GCBC,2012-06-06,Greene County Bancorp Inc,NASDAQ,10.05
GCBC,2012-06-07,Greene County Bancorp Inc,NASDAQ,10.04
GCBC,2012-06-08,Greene County Bancorp Inc,NASDAQ,9.7
GCBC,2012-06-11,Greene County Bancorp Inc,NASDAQ,9.33
GCBC,2012-06-12,Greene County Bancorp Inc,NASDAQ,9.55
GCBC,2012-06-14,Greene County Bancorp Inc,NASDAQ,9.55
GCBC,2012-06-18,Greene County Bancorp Inc,NASDAQ,9.41
GCBC,2012-06-19,Greene County Bancorp Inc,NASDAQ,9.83
GCBC,2012-06-20,Greene County Bancorp Inc,NASDAQ,9.6
GCBC,2012-06-21,Greene County Bancorp Inc,NASDAQ,9.33
GCBC,2012-06-22,Greene County Bancorp Inc,NASDAQ,9.45
GCBC,2012-06-25,Greene County Bancorp Inc,NASDAQ,9.39
GCBC,2012-06-26,Greene County Bancorp Inc,NASDAQ,9.34
GCBC,2012-07-03,Greene County Bancorp Inc,NASDAQ,9.5
GCBC,2012-07-05,Greene County Bancorp Inc,NASDAQ,9.26
GCBC,2012-07-06,Greene County Bancorp Inc,NASDAQ,9.27
GCBC,2012-07-10,Greene County Bancorp Inc,NASDAQ,18.54
GCBC,2012-07-13,Greene County Bancorp Inc,NASDAQ,9.38
GCBC,2012-07-23,Greene County Bancorp Inc,NASDAQ,18.55
GCBC,2012-07-24,Greene County Bancorp Inc,NASDAQ,9.32
GCBC,2012-07-25,Greene County Bancorp Inc,NASDAQ,9.5
GCBC,2012-07-26,Greene County Bancorp Inc,NASDAQ,19
GCBC,2012-07-30,Greene County Bancorp Inc,NASDAQ,9.5
GCBC,2012-07-31,Greene County Bancorp Inc,NASDAQ,9.5
GCBC,2012-08-03,Greene County Bancorp Inc,NASDAQ,9.25
GCBC,2012-08-08,Greene County Bancorp Inc,NASDAQ,9.73
GCBC,2012-08-09,Greene County Bancorp Inc,NASDAQ,9.75
GCBC,2012-08-13,Greene County Bancorp Inc,NASDAQ,9.42
GCBC,2012-08-14,Greene County Bancorp Inc,NASDAQ,9.41
GCBC,2012-08-15,Greene County Bancorp Inc,NASDAQ,9.71
GCBC,2012-08-16,Greene County Bancorp Inc,NASDAQ,9.74
GCBC,2012-08-17,Greene County Bancorp Inc,NASDAQ,9.59
GCBC,2012-08-20,Greene County Bancorp Inc,NASDAQ,9.34
GCBC,2012-08-22,Greene County Bancorp Inc,NASDAQ,9.5
GCBC,2012-08-23,Greene County Bancorp Inc,NASDAQ,9.59
GCBC,2012-08-27,Greene County Bancorp Inc,NASDAQ,9.76
GCBC,2012-08-28,Greene County Bancorp Inc,NASDAQ,10
GCBC,2012-08-29,Greene County Bancorp Inc,NASDAQ,9.75
GCBC,2012-08-31,Greene County Bancorp Inc,NASDAQ,10.25
GCBC,2012-09-04,Greene County Bancorp Inc,NASDAQ,10.25
GCBC,2012-09-06,Greene County Bancorp Inc,NASDAQ,11.5
GCBC,2012-09-07,Greene County Bancorp Inc,NASDAQ,10.45
GCBC,2012-09-10,Greene County Bancorp Inc,NASDAQ,10.27
GCBC,2012-09-12,Greene County Bancorp Inc,NASDAQ,10.27
GCBC,2012-09-13,Greene County Bancorp Inc,NASDAQ,10.44
GCBC,2012-09-17,Greene County Bancorp Inc,NASDAQ,10.45
GCBC,2012-09-18,Greene County Bancorp Inc,NASDAQ,10.56
GCBC,2012-09-19,Greene County Bancorp Inc,NASDAQ,10.51
GCBC,2012-09-20,Greene County Bancorp Inc,NASDAQ,10.51
GCBC,2012-09-21,Greene County Bancorp Inc,NASDAQ,11.47
GCBC,2012-09-24,Greene County Bancorp Inc,NASDAQ,11.32
GCBC,2012-09-27,Greene County Bancorp Inc,NASDAQ,11.18
GCBC,2012-09-28,Greene County Bancorp Inc,NASDAQ,10.97
GCBC,2012-10-01,Greene County Bancorp Inc,NASDAQ,10.25
GCBC,2012-10-02,Greene County Bancorp Inc,NASDAQ,10.25
GCBC,2012-10-03,Greene County Bancorp Inc,NASDAQ,10.23
GCBC,2012-10-04,Greene County Bancorp Inc,NASDAQ,10.28
GCBC,2012-10-05,Greene County Bancorp Inc,NASDAQ,10.71
GCBC,2012-10-09,Greene County Bancorp Inc,NASDAQ,10.95
GCBC,2012-10-10,Greene County Bancorp Inc,NASDAQ,9.7
GCBC,2012-10-11,Greene County Bancorp Inc,NASDAQ,9.63
GCBC,2012-10-12,Greene County Bancorp Inc,NASDAQ,9.79
GCBC,2012-10-15,Greene County Bancorp Inc,NASDAQ,9.84
GCBC,2012-10-16,Greene County Bancorp Inc,NASDAQ,10.43
GCBC,2012-10-17,Greene County Bancorp Inc,NASDAQ,10.35
GCBC,2012-10-18,Greene County Bancorp Inc,NASDAQ,10.25
GCBC,2012-10-19,Greene County Bancorp Inc,NASDAQ,10.39
GCBC,2012-10-24,Greene County Bancorp Inc,NASDAQ,10.43
GCBC,2012-10-26,Greene County Bancorp Inc,NASDAQ,10.72
GCBC,2012-10-31,Greene County Bancorp Inc,NASDAQ,10.53
GCBC,2012-11-02,Greene County Bancorp Inc,NASDAQ,10.01
GCBC,2012-11-05,Greene County Bancorp Inc,NASDAQ,10.55
GCBC,2012-11-06,Greene County Bancorp Inc,NASDAQ,10.32
GCBC,2012-11-07,Greene County Bancorp Inc,NASDAQ,10.08
GCBC,2012-11-08,Greene County Bancorp Inc,NASDAQ,10.6
GCBC,2012-11-09,Greene County Bancorp Inc,NASDAQ,10.7
GCBC,2012-11-12,Greene County Bancorp Inc,NASDAQ,10.62
GCBC,2012-11-14,Greene County Bancorp Inc,NASDAQ,9.75
GCBC,2012-11-16,Greene County Bancorp Inc,NASDAQ,10.75
GCBC,2012-11-19,Greene County Bancorp Inc,NASDAQ,10.75
GCBC,2012-11-20,Greene County Bancorp Inc,NASDAQ,10.27
GCBC,2012-11-26,Greene County Bancorp Inc,NASDAQ,10.03
GCBC,2012-11-30,Greene County Bancorp Inc,NASDAQ,10.96
GCBC,2012-12-03,Greene County Bancorp Inc,NASDAQ,11.1
GCBC,2012-12-04,Greene County Bancorp Inc,NASDAQ,10.51
GCBC,2012-12-05,Greene County Bancorp Inc,NASDAQ,10.53
GCBC,2012-12-06,Greene County Bancorp Inc,NASDAQ,10.54
GCBC,2012-12-07,Greene County Bancorp Inc,NASDAQ,10.51
GCBC,2012-12-10,Greene County Bancorp Inc,NASDAQ,10.5
GCBC,2012-12-12,Greene County Bancorp Inc,NASDAQ,10.5
GCBC,2012-12-13,Greene County Bancorp Inc,NASDAQ,10.5
GCBC,2012-12-17,Greene County Bancorp Inc,NASDAQ,10.5
GCBC,2012-12-21,Greene County Bancorp Inc,NASDAQ,10.5
GCBC,2012-12-27,Greene County Bancorp Inc,NASDAQ,10.61
GCBC,2012-12-28,Greene County Bancorp Inc,NASDAQ,10.5
GCBC,2012-12-31,Greene County Bancorp Inc,NASDAQ,10.5
GCBC,2013-01-02,Greene County Bancorp Inc,NASDAQ,10.25
GCBC,2013-01-04,Greene County Bancorp Inc,NASDAQ,10.37
GCBC,2013-01-07,Greene County Bancorp Inc,NASDAQ,10.5
